Name,Hash,Id,Tag,Tier,Type,Source,Equippable,Power,Power Limit,Masterwork Type,Masterwork Tier,Owner,Armor2.0,Locked,Equipped,Year,Season,Event,Mobility,Resilience,Recovery,Discipline,Intellect,Strength,Total,Custom,Mobility (Base),Resilience (Base),Recovery (Base),Discipline (Base),Intellect (Base),Strength (Base),Total (Base),Custom (Base),Seasonal Mod,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14
Traveler Mask,1441415182,"""6917529121471827154""",,Legendary,Mask,events,Any,1350,1060,,,Vault,false,true,false,2,4,Festival of the Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Inaugural Revelry Gauntlets,3350146056,"""6917529092479457943""",,Legendary,Gauntlets,events,Titan,1350,1060,Arc Damage Resistance,1,Vault,false,true,false,2,6,The Revelry,0,10,20,5,5,10,50,0,0,10,10,5,5,10,40,0,,,Restorative Titan Armor*,Plasteel Reinforcement Mod,Restorative Mod*,Tier 1 Armor*,Light Arms Loader,Rifle Loader*,Special Ammo Finder,Machine Gun Scavenger*,,,,,,,
Solstice Mask (Resplendent),622966241,"""6917529062756155619""",,Legendary,Helmet,events,Hunter,1350,1060,,,Vault,false,true,false,1,3,Solstice,10,20,0,5,10,5,50,0,10,10,0,5,10,5,40,0,,,Heavy Hunter Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Watermelon*,Masterwork Armor*,Arcing Helmet Glow*,,,,,,,,,
Woven Firesmith Mask,3086191374,"""6917529088561403817""",,Legendary,Helmet,,Hunter,1350,1060,Void Damage Resistance,5,Vault,false,true,false,2,5,,10,10,10,5,5,5,45,0,10,0,10,5,5,5,35,0,,,Survivalist Hunter Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Masterwork*,New Age Black Armory*,Linear Fusion Rifle Targeting*,Sidearm Targeting,Rocket Launcher Reserves,Sniper Rifle Reserves*,,,,,,
Woven Firesmith Cape,4106007668,"""6917529088641079203""",,Legendary,Hunter Cloak,,Hunter,1350,1060,Arc Damage Resistance,2,Vault,false,true,false,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tier 2 Armor*,New Age Black Armory*,Insulation*,Sword Scavenger*,,,,,,,,,,,
Aeon Soul,2950045886,"""6917529306478808732""",,Exotic,Gauntlets,,Warlock,1560,,Stasis Cost,10,Vault,true,true,false,1,2,,14,20,19,10,18,8,89,0,12,8,17,8,16,6,67,0,combatstyle,,Resilience Mod*,Grenade Kickstart*,Unstoppable Scout Rifle*,Elemental Charge*,Amrita's Dream*,Upgrade Armor*,*,*,*,*,Sect of Insight*,,,,
Inaugural Revelry Greaves,156518114,"""6917529092482369189""",,Legendary,Leg Armor,events,Titan,1350,1060,Arc Damage Resistance,1,Vault,false,true,false,2,6,The Revelry,10,10,10,5,5,5,45,0,10,10,0,5,5,5,35,0,,,Mobile Titan Armor*,Mobility Enhancement Mod,Restorative Mod*,Tier 1 Armor*,Bomber*,Energy Dexterity,Hand Cannon Scavenger*,Pulse Rifle Scavenger,,,,,,,
Iron Fellowship Bond,1164755828,"""6917529087932892029""",,Legendary,Warlock Bond,ironbanner,Warlock,1350,1060,Arc Damage Resistance,3,Vault,false,true,false,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tier 3 Armor*,Iron Strength*,Insulation*,Sniper Rifle Reserves*,,,,,,,,,,,
Reverie Dawn Grasps,1705856569,"""6917529090529413104""",,Legendary,Gauntlets,dreaming,Hunter,1350,1060,Arc Damage Resistance,3,Vault,false,true,false,2,4,,20,0,10,5,5,5,45,0,10,0,10,5,5,5,35,0,,,Survivalist Hunter Armor*,Mobility Enhancement Mod*,Plasteel Reinforcement Mod,Riven's Curse*,Tier 3 Armor*,Burnished Dreams*,Impact Induction,Momentum Transfer,Enhanced Momentum Transfer*,Linear Fusion Rifle Scavenger*,Shotgun Scavenger,,,,
Penumbral Bond,2194479195,"""6917529095909048682""",,Legendary,Warlock Bond,crownofsorrow,Warlock,1350,1060,Solar Damage Resistance,1,Vault,false,true,false,2,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Ordnance Mod*,Tier 1 Armor*,Imperial Opulence*,Invigoration*,Auto Rifle Reserves*,Empty Activity Mod Socket*,,,,,,,,,
Righteous Bond,1416697412,"""6917529206816308933""",,Legendary,Warlock Bond,,Warlock,1350,1260,Arc Energy Capacity,2,Vault,true,true,false,3,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legacy,,Powerful Friends*,Upgrade Armor*,,,,,,,,,,,,,
Helm of the Great Hunt,2274520361,"""6917529090613831186""",,Legendary,Helmet,lastwish,Titan,1350,1060,Void Damage Resistance,5,Vault,false,true,false,2,4,,0,10,20,5,5,10,50,0,0,10,10,5,5,10,40,0,,,Restorative Titan Armor*,Plasteel Reinforcement Mod,Restorative Mod*,Masterwork*,Bow Targeting,Hand Cannon Targeting,Enhanced Heavy Lifting*,Shotgun Reserves*,Sniper Rifle Reserves,,,,,,
Forged Machinist Helm,524862116,"""6917529088185630971""",,Legendary,Helmet,,Titan,1350,1060,Solar Damage Resistance,2,Vault,false,true,false,2,5,,0,20,10,5,5,10,50,0,0,10,10,5,5,10,40,0,,,Restorative Titan Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Tier 2 Armor*,New Age Black Armory*,Light Reactor*,Ashes to Assets,Rocket Launcher Reserves*,Sniper Rifle Reserves,,,,,,
Iron Fellowship Plate,3661959184,"""6917529087831119146""",,Legendary,Chest Armor,ironbanner,Titan,1350,1060,Solar Damage Resistance,1,Vault,false,true,false,2,5,,20,20,0,5,5,5,55,0,20,10,0,5,5,5,45,0,,,Mobile Titan Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Tier 1 Armor*,Iron Strength*,Unflinching Bow Aim*,Unflinching Light Arms Aim,Hand Cannon Reserves*,Scout Rifle Reserves,,,,,,
Deep Explorer Vestments,2057955626,"""6917529804555580399""",,Legendary,Chest Armor,duality,Warlock,1560,,Arc Energy Capacity,10,Vault,true,true,false,5,17,,14,22,14,4,25,8,87,0,12,20,2,2,23,6,65,0,combatstyle,,Recovery Mod*,Arc Resistance*,Armor of the Dying Star*,Elemental Light*,Change Energy Type*,*,*,*,*,Armor of the Dying Star*,Artifice Armor*,,,,
Ancient Apocalypse Strides,1169857924,"""6917529076656706022""",,Legendary,Leg Armor,drifter,Hunter,1350,1060,Arc Damage Resistance,2,Vault,false,true,false,2,4,,30,0,0,10,5,5,50,0,20,0,0,10,5,5,40,0,,,Mobile Hunter Armor*,Mobility Enhancement Mod*,Plasteel Reinforcement Mod,Tier 2 Armor*,SUROS Modular*,Perpetuation*,Outreach,Pulse Rifle Scavenger*,Special Ammo Finder,,,,,,
Solstice Cloak (Resplendent),3444687693,"""6917529062763765175""",,Legendary,Hunter Cloak,events,Hunter,1350,1060,,,Vault,false,true,false,1,3,Solstice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Solstice Cloak (Rekindled)*,Watermelon*,Masterwork Armor*,Arcing Class Item Glow*,,,,,,,,,,,
Solstice Gauntlets (Resplendent),401345492,"""6917529063070372753""",,Legendary,Gauntlets,events,Titan,1350,1060,,,Vault,false,true,false,1,3,Solstice,0,20,10,5,10,5,50,0,0,20,0,5,10,5,40,0,,,Heavy Titan Armor*,Restorative Mod*,Plasteel Reinforcement Mod,Arctic Pearl*,Masterwork Armor*,Void-Tinged Arms Glow*,,,,,,,,,
Solstice Bond (Majestic),2337290000,"""6917529100708467341""",,Legendary,Warlock Bond,events,Warlock,1350,1060,Solar Energy Capacity,5,Vault,true,true,false,2,7,Solstice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Upgrade Armor*,Solar Armor Glow*,,,,,,,,,,,,,
Inaugural Revelry Wraps,2710427191,"""6917529092149828262""",,Legendary,Gauntlets,events,Warlock,1350,1060,Solar Damage Resistance,2,Vault,false,true,false,2,6,The Revelry,0,10,20,5,5,10,50,0,0,0,20,5,5,10,40,0,,,Restorative Warlock Armor*,Mobility Enhancement Mod,Plasteel Reinforcement Mod*,Tier 2 Armor*,Impact Induction*,Momentum Transfer,Linear Fusion Rifle Scavenger,Sniper Rifle Scavenger*,,,,,,,
Iron Truage Plate,2850783764,"""6917529095432507747""",,Legendary,Chest Armor,ironbanner,Titan,1350,1060,Solar Damage Resistance,3,Vault,false,true,false,2,7,,0,30,10,5,10,5,60,0,0,20,10,5,10,5,50,0,,,Heavy Titan Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Super Mod*,Tier 3 Armor*,Enhanced Unflinching Sniper Aim*,Unflinching Power Aim,Primary Ammo Finder*,Special Ammo Finder,Empty Activity Mod Socket*,,,,,
Iron Fellowship Robes,4145557177,"""6917529087781043816""",,Legendary,Chest Armor,ironbanner,Warlock,1350,1060,Arc Damage Resistance,5,Vault,false,true,false,2,5,,30,0,10,10,5,5,60,0,20,0,10,10,5,5,50,0,,,Mobile Warlock Armor*,Mobility Enhancement Mod*,Restorative Mod,Masterwork*,Iron Strength*,Unflinching Linear Fusion Aim*,Unflinching Submachine Gun Aim,Submachine Gun Reserves*,Primary Ammo Finder,,,,,,
Plate of the Great Hunt,3614211816,"""6917529093704302483""",,Legendary,Chest Armor,lastwish,Titan,1350,1060,Solar Damage Resistance,2,Vault,false,true,false,2,4,,20,20,0,5,5,5,55,0,20,10,0,5,5,5,45,0,,,Mobile Titan Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Tier 2 Armor*,Unflinching Kinetic Aim,Unflinching Light Arms Aim,Enhanced Unflinching Linear Fusion Aim*,Auto Rifle Reserves*,Scout Rifle Reserves,,,,,,
Reverie Dawn Cloak,3306564654,"""6917529087670416835""",,Legendary,Hunter Cloak,dreaming,Hunter,1350,1060,Void Damage Resistance,5,Vault,false,true,false,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Riven's Curse*,Masterwork*,Burnished Dreams*,Better Already*,Rocket Launcher Scavenger*,,,,,,,,,,
Shadow's Robes,2023695690,"""6917529094275586580""",,Legendary,Chest Armor,crownofsorrow,Warlock,1350,1060,Void Damage Resistance,5,Vault,false,true,false,2,7,,0,30,10,5,5,5,55,0,0,20,10,5,5,5,45,0,,,Heavy Warlock Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Masterwork*,Imperial Opulence*,Unflinching Linear Fusion Aim*,Unflinching Shotgun Aim,Unflinching Light Arms Aim,Scout Rifle Reserves*,Primary Ammo Finder,Empty Activity Mod Socket*,,,,
Rain of Fire,1624882687,"""6917529764224777111""",,Exotic,Leg Armor,lostsectors,Warlock,1565,,Stasis Cost,3,Vault,true,true,false,5,17,,2,18,11,9,2,19,61,0,2,18,11,9,2,19,61,0,combatstyle,,Upgrade Armor*,*,*,*,*,Soaring Fusilier*,,,,,,,,,
Solstice Gauntlets (Majestic),2790011330,"""6917529098248343434""",,Legendary,Gauntlets,events,Titan,1350,1060,Void Damage Resistance,5,Vault,false,true,false,2,7,Solstice,10,10,10,5,5,10,50,0,0,10,10,5,5,10,40,0,,,Restorative Titan Armor*,Mobility Enhancement Mod*,Plasteel Reinforcement Mod,Masterwork*,Linear Fusion Rifle Loader*,Fastball,Impact Induction,Shotgun Scavenger*,Sword Scavenger,Empty Activity Mod Socket*,Remove Armor Glow*,,,,
Reverie Dawn Greaves,3174233615,"""6917529093989036047""",,Legendary,Leg Armor,dreaming,Titan,1350,1060,Void Damage Resistance,2,Vault,false,true,false,2,4,,10,20,0,5,10,5,50,0,0,20,0,5,10,5,40,0,,,Heavy Titan Armor*,Mobility Enhancement Mod*,Restorative Mod,Super Mod*,Tier 2 Armor*,Burnished Dreams*,Sniper Rifle Dexterity,Outreach,Distribution*,Hand Cannon Scavenger*,Scout Rifle Scavenger,,,,
Gauntlets of the Great Hunt,65929376,"""6917529095828425099""",,Legendary,Gauntlets,lastwish,Titan,1350,1060,Solar Damage Resistance,5,Vault,false,true,false,2,4,,0,20,10,5,5,10,50,0,0,10,10,5,5,10,40,0,,,Restorative Titan Armor*,Mobility Enhancement Mod,Plasteel Reinforcement Mod*,Paragon Mod*,Masterwork*,Sniper Rifle Loader*,Kinetic Weapon Loader,Enhanced Shotgun Loader,Sniper Rifle Scavenger*,Special Ammo Finder,,,,,
Inaugural Revelry Robes,678051457,"""6917529092224519760""",,Legendary,Chest Armor,events,Warlock,1350,1060,Void Damage Resistance,3,Vault,false,true,false,2,6,The Revelry,10,20,10,5,5,5,55,0,0,20,10,5,5,5,45,0,,,Heavy Warlock Armor*,Mobility Enhancement Mod*,Restorative Mod,Tier 3 Armor*,Unflinching Grenade Launcher Aim*,Unflinching Energy Aim,Hand Cannon Reserves*,Submachine Gun Reserves,,,,,,,
Solstice Mask (Majestic),1597235361,"""6917529098362012262""",,Legendary,Helmet,events,Hunter,1350,1060,Arc Damage Resistance,5,Vault,false,false,false,2,7,Solstice,10,20,0,5,10,5,50,0,10,10,0,5,10,5,40,0,,,Heavy Hunter Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Masterwork*,Heavy Lifting*,Hands-On,Kinetic Weapon Targeting,Special Ammo Finder*,Machine Gun Reserves,Empty Activity Mod Socket*,Arc Armor Glow*,,,,
Solstice Boots (Majestic),1862324869,"""6917529100704239682""",,Legendary,Leg Armor,events,Warlock,1350,1060,Solar Energy Capacity,9,Vault,true,true,false,2,7,Solstice,10,2,10,6,2,16,46,0,10,2,10,6,2,16,46,0,,,Fusion Rifle Scavenger*,Dreaming Spectrum*,Upgrade Armor*,*,*,*,*,Void Armor Glow*,,,,,,,
Holdfast Gloves,327547301,"""6917529254290407650""",,Legendary,Gauntlets,seasonpass,Warlock,1350,,Solar Energy Capacity,10,Vault,true,true,false,3,11,,8,8,34,11,14,14,89,0,6,6,22,9,12,12,67,0,combatstyle,,Recovery Mod*,Deprecated Armor Mod*,Deprecated Armor Mod*,Gambit Jadestone*,Upgrade Armor*,*,*,*,*,Righteous Gloves*,,,,,
Bladesmith's Memory Strides,384384821,"""6917529197337057554""",,Legendary,Leg Armor,dcv,Hunter,1350,,Solar Energy Capacity,10,Vault,true,true,false,3,11,,11,4,24,14,4,28,85,0,9,2,22,12,2,16,63,0,combatstyle,,Strength Mod*,Kairos Bronze*,Upgrade Armor*,*,*,*,*,,,,,,,,
Prodigal Mark,1266060945,"""6917529100204971500""",,Legendary,Titan Mark,legendaryengram,Titan,1350,1060,Arc Damage Resistance,1,Vault,false,true,false,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tier 1 Armor*,Recuperation*,Grenade Launcher Scavenger*,,,,,,,,,,,,
Eidolon Pursuant Legguards,1241941801,"""6917529797215182448""",,Legendary,Leg Armor,haunted,Hunter,1560,,Arc Energy Capacity,10,Vault,true,true,false,5,17,,19,26,4,4,26,9,88,0,7,24,2,2,24,7,66,0,combatstyle,,Mobility Mod*,Trace Rifle Scavenger*,Radiant Light*,Change Energy Type*,*,*,*,*,Visage of the Reaper*,,,,,,
Star-Eater Scales,1001356380,"""6917529805046902653""",,Exotic,Leg Armor,lostsectors,Hunter,1570,,Solar Energy Capacity,10,Vault,true,true,false,4,14,,12,14,11,8,19,8,72,0,10,12,9,6,17,6,60,0,combatstyle,,Upgrade Armor*,*,*,*,*,Feast of Light*,,,,,,,,,
Solstice Boots (Magnificent),1402082511,"""6917529201980671376""",,Legendary,Leg Armor,events,Warlock,1560,,Solar Energy Capacity,10,Vault,true,true,false,3,11,Solstice,4,8,24,25,11,8,80,0,2,6,22,18,9,6,63,0,combatstyle,,Minor Discipline Mod*,Linear Fusion Rifle Holster*,Trace Rifle Holster*,Elemental Charge*,Amrita's Dream*,Upgrade Armor*,*,*,*,*,,,,,
Exodus Down Boots,1061787834,"""6917529793355339375""",,Legendary,Leg Armor,nessus,Warlock,1350,,Arc Energy Capacity,10,Vault,true,true,false,4,14,,4,18,18,11,22,4,77,0,2,16,16,9,20,2,65,0,combatstyle,,Upgrade Armor*,*,*,*,*,,,,,,,,,,
Iron Symmachy Helm,1127757814,"""6917529092599572843""",,Legendary,Helmet,ironbanner,Titan,1350,1060,Void Damage Resistance,3,Vault,false,true,false,2,6,,0,30,0,5,10,5,50,0,0,20,0,5,10,5,40,0,,,Heavy Titan Armor*,Plasteel Reinforcement Mod*,Restorative Mod,Tier 3 Armor*,Iron Ruby*,Sniper Rifle Targeting*,Ashes to Assets,Fusion Rifle Reserves*,Grenade Launcher Reserves,,,,,,
Solstice Cloak (Majestic),2436402701,"""6917529098944804238""",,Legendary,Hunter Cloak,events,Hunter,1350,1060,Arc Damage Resistance,5,Vault,false,true,false,2,7,Solstice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Masterwork*,Innervation*,Recuperation,Insulation,Grenade Launcher Scavenger*,Scout Rifle Reserves,Auto Rifle Scavenger,Empty Activity Mod Socket*,Remove Armor Glow*,,,,,,
Crown of Tempests,3381022969,"""6917529795809780488""",,Exotic,Helmet,,Warlock,1570,,Solar Energy Capacity,1,Vault,true,true,false,1,1,,3,19,12,2,16,13,65,0,3,19,12,2,16,13,65,0,combatstyle,,Change Energy Type*,*,*,*,*,Conduction Tines*,,,,,,,,,
Gloves of the Great Hunt,2598685593,"""6917529093701311870""",,Legendary,Gauntlets,lastwish,Warlock,1350,1060,Solar Damage Resistance,5,Vault,false,true,false,2,4,,0,20,10,5,5,5,45,0,0,10,10,5,5,5,35,0,,,Heavy Warlock Armor*,Mobility Enhancement Mod,Plasteel Reinforcement Mod*,Masterwork*,Fastball,Momentum Transfer,Enhanced Shotgun Loader*,Fusion Rifle Scavenger*,Shotgun Scavenger,,,,,,
Stronghold,576499615,"""6917529091596242629""",,Exotic,Gauntlets,,Titan,1350,,,,Vault,false,true,false,2,6,,0,30,0,5,5,10,50,0,0,20,0,5,5,10,40,0,,,Clenched Fist*,Plasteel Reinforcement Mod*,Restorative Mod,Calus's Treasured*,Grenade Launcher Loader*,Hand Cannon Loader,Linear Fusion Rifle Loader,Sword Scavenger*,Heavy Ammo Finder,*,,,,,
Lunafaction Boots,4136768282,"""6917529794010114715""",,Exotic,Leg Armor,,Warlock,1570,,Void Energy Capacity,1,Vault,true,true,false,1,1,,2,10,20,2,10,20,64,0,2,10,20,2,10,20,64,0,combatstyle,,Change Energy Type*,*,*,*,*,Alchemical Etchings*,,,,,,,,,
Crown of Tempests,2523259395,"""6917529094299013166""",,Exotic,Helmet,,Warlock,1350,,,,Vault,false,true,false,1,1,,10,0,20,7,6,7,50,0,10,0,10,7,6,7,40,0,,,Conduction Tines*,Mobility Enhancement Mod,Restorative Mod*,Crown Joules*,Hands-On,Pump Action,Power Weapon Targeting*,Linear Fusion Rifle Reserves,Machine Gun Reserves*,*,,,,,
Lunafaction Boots,2954558332,"""6917529083762080395""",,Exotic,Leg Armor,,Warlock,1350,,,,Vault,false,true,false,1,1,,0,20,10,7,6,7,50,0,0,10,10,7,6,7,40,0,,,Dawning Hope*,Alchemical Etchings*,Mobility Enhancement Mod,Plasteel Reinforcement Mod*,Transcendent Blessing*,Bow Dexterity,Dynamo*,Oversize Weapon Dexterity,Scout Rifle Scavenger*,Sidearm Scavenger,*,,,,
Lightkin Robes,2146386894,"""6917529496696111017""",,Legendary,Chest Armor,servitor,Warlock,1350,,Void Energy Capacity,10,Vault,true,true,false,4,14,,8,4,28,19,14,4,77,0,6,2,26,17,12,2,65,0,combatstyle,,Armor of the Dying Star*,Armor of the Dying Star*,New Monarchy Succession*,Change Energy Type*,*,*,*,*,Dawn Singer Robes*,,,,,,
Reverie Dawn Plate,4070309619,"""6917529074780533047""",,Legendary,Chest Armor,dreaming,Titan,1350,1060,Void Damage Resistance,1,Vault,false,true,false,2,4,,20,10,10,5,5,5,55,0,20,10,0,5,5,5,45,0,,,Mobile Titan Armor*,Plasteel Reinforcement Mod,Restorative Mod*,Riven's Curse*,Tier 1 Armor*,Copper and Blood*,Unflinching Scout Rifle Aim,Unflinching Sidearm Aim,Enhanced Unflinching Sniper Aim*,Pulse Rifle Reserves*,Special Ammo Finder,,,,
Moonfang-X7 Grips,100226755,"""6917529196238539623""",,Legendary,Gauntlets,dungeon,Hunter,1560,,Arc Energy Capacity,10,Vault,true,true,false,3,11,,26,8,4,4,30,4,76,0,24,6,2,2,28,2,64,0,combatstyle,,Deprecated Armor Mod*,Night's Chill*,Upgrade Armor*,*,*,*,*,Frostveil Grasps*,,,,,,,
Aeon Safe,1654461647,"""6917529801317383569""",,Exotic,Gauntlets,,Titan,1570,,Void Energy Capacity,1,Vault,true,true,false,1,2,,3,18,16,8,7,15,67,0,3,18,16,8,7,15,67,0,combatstyle,,Change Energy Type*,*,*,*,*,Sect of Force*,,,,,,,,,
Lunafaction Boots,4136768282,"""6917529128200512662""",,Exotic,Leg Armor,,Warlock,1560,,Void Energy Capacity,10,Vault,true,true,false,1,1,,4,5,31,18,12,4,74,0,2,3,29,16,10,2,62,0,combatstyle,,Shotgun Scavenger*,High-Energy Fire*,Gambit Jadestone*,Upgrade Armor*,*,*,*,*,Leystriders*,Alchemical Etchings*,,,,,
Solstice Boots (Resplendent),285537093,"""6917529062336135155""",,Legendary,Leg Armor,events,Warlock,1350,1060,,,Vault,false,true,false,1,3,Solstice,0,20,10,5,5,5,45,0,0,10,10,5,5,5,35,0,,,Heavy Warlock Armor*,Mobility Enhancement Mod,Plasteel Reinforcement Mod*,Solstice Boots (Scorched)*,GENOTYPENULL-ZERO*,Masterwork Armor*,Arcing Leg Glow*,,,,,,,,
Solstice Bond (Resplendent),3620666320,"""6917529062336131912""",,Legendary,Warlock Bond,events,Warlock,1350,1060,,,Vault,false,true,false,1,3,Solstice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Solstice Bond (Rekindled)*,New Age Black Armory*,Masterwork Armor*,Arcing Class Item Glow*,,,,,,,,,,,
Woven Firesmith Boots,3457205569,"""6917529084000693988""",,Legendary,Leg Armor,,Hunter,1350,1060,Arc Damage Resistance,1,Vault,false,true,false,2,5,,10,10,10,5,5,5,45,0,0,10,10,5,5,5,35,0,,,Survivalist Hunter Armor*,Mobility Enhancement Mod*,Plasteel Reinforcement Mod,Tier 1 Armor*,New Age Black Armory*,Outreach*,Machine Gun Dexterity,Sidearm Scavenger*,Special Ammo Finder,,,,,,
Solstice Greaves (Resplendent),647507422,"""6917529063072539609""",,Legendary,Leg Armor,events,Titan,1350,1060,,,Vault,false,true,false,1,3,Solstice,20,10,0,5,5,5,45,0,10,10,0,5,5,5,35,0,,,Mobile Titan Armor*,Mobility Enhancement Mod*,Restorative Mod,Arctic Pearl*,Masterwork Armor*,Void-Tinged Leg Glow*,,,,,,,,,
Solstice Cloak (Majestic),2436402701,"""6917529098362014984""",,Legendary,Hunter Cloak,events,Hunter,1350,1060,Arc Damage Resistance,1,Vault,false,false,false,2,7,Solstice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Tier 1 Armor*,Fright Night*,Recuperation,Insulation*,Pulse Rifle Reserves*,Scout Rifle Reserves,Auto Rifle Scavenger,Empty Activity Mod Socket*,Arc Armor Glow*,,,,,,
Annealed Shaper Robes,2153602188,"""6917529084454476487""",,Legendary,Chest Armor,,Warlock,1350,1060,Void Damage Resistance,1,Vault,false,true,false,2,5,,0,10,30,5,5,10,60,0,0,10,20,5,5,10,50,0,,,Restorative Warlock Armor*,Plasteel Reinforcement Mod,Restorative Mod*,Tier 1 Armor*,Echoes of Io (Worn)*,Unflinching Auto Rifle Aim,Unflinching Pulse Rifle Aim*,Auto Rifle Reserves*,Sidearm Reserves,,,,,,
Reverie Dawn Boots,188778964,"""6917529086074954766""",,Legendary,Leg Armor,dreaming,Warlock,1350,1060,Arc Damage Resistance,1,Vault,false,true,false,2,4,,20,0,10,10,5,5,50,0,10,0,10,10,5,5,40,0,,,Mobile Warlock Armor*,Mobility Enhancement Mod*,Plasteel Reinforcement Mod,Riven's Curse*,Tier 1 Armor*,Burnished Dreams*,Perpetuation,Rifle Dexterity,Enhanced Hand Cannon Dexterity*,Hand Cannon Scavenger*,Submachine Gun Scavenger,,,,
Mask of Rull,2913992254,"""6917529202077932955""",,Legendary,Helmet,dcv,Titan,1350,,Arc Energy Capacity,10,Vault,true,true,false,3,11,,11,10,15,9,8,29,82,0,9,8,13,7,6,17,60,0,combatstyle,,Strength Mod*,Hands-On*,Hands-On*,Upgrade Armor*,*,*,*,*,,,,,,,
Boots of the Great Hunt,1195800715,"""6917529090073330424""",,Legendary,Leg Armor,lastwish,Warlock,1350,1060,Void Damage Resistance,1,Vault,false,true,false,2,4,,0,10,20,5,5,10,50,0,0,0,20,5,5,10,40,0,,,Restorative Warlock Armor*,Mobility Enhancement Mod,Plasteel Reinforcement Mod*,Tier 1 Armor*,Photo Finish*,Bomber,Dynamo*,Oversize Weapon Dexterity,Pulse Rifle Scavenger*,Special Ammo Finder,,,,,
Aeon Swift,3942036043,"""6917529423181499236""",,Exotic,Gauntlets,,Hunter,1560,,Stasis Cost,10,Vault,true,true,false,1,2,,5,15,30,16,16,4,86,0,3,3,28,14,14,2,64,0,combatstyle,,Resilience Mod*,Unstoppable Scout Rifle*,Melee Kickstart*,Upgrade Armor*,*,*,*,*,Sect of Insight*,,,,,,
Peregrine Greaves,2255796155,"""6917529797172198116""",,Exotic,Leg Armor,,Titan,1570,,Void Energy Capacity,9,Vault,true,true,false,2,7,,8,18,6,6,13,12,63,0,8,18,6,6,13,12,63,0,combatstyle,,Upgrade Armor*,*,*,*,*,Peregrine Strike*,,,,,,,,,
Notorious Reaper Bond,373632487,"""6917529100266024973""",,Legendary,Warlock Bond,gambitprime,Warlock,1350,1060,Arc Damage Resistance,5,Vault,false,true,false,2,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Super Mod*,Masterwork*,Better Already*,Fusion Rifle Scavenger*,,,,,,,,,,,
Solstice Hood (Majestic),3359671646,"""6917529098944803344""",,Legendary,Helmet,events,Warlock,1350,1060,Solar Damage Resistance,1,Vault,false,true,false,2,7,Solstice,10,0,20,10,5,5,50,0,10,0,10,10,5,5,40,0,,,Mobile Warlock Armor*,Plasteel Reinforcement Mod,Restorative Mod*,Tier 1 Armor*,Echoes of Io (Worn)*,Scout Rifle Targeting*,Power Weapon Targeting,Machine Gun Targeting,Grenade Launcher Reserves*,Linear Fusion Rifle Reserves,Empty Activity Mod Socket*,Remove Armor Glow*,,,
Star-Eater Scales,1001356380,"""6917529629797082762""",,Exotic,Leg Armor,lostsectors,Hunter,1526,,Arc Energy Capacity,10,Vault,true,false,false,4,14,,9,11,26,4,25,9,84,0,7,9,14,2,23,7,62,0,combatstyle,,Recovery Mod*,Upgrade Armor*,*,*,*,*,Feast of Light*,,,,,,,,
Solstice Robes (Magnificent),803600051,"""6917529201671986166""",,Legendary,Chest Armor,events,Warlock,1350,,Void Energy Capacity,10,Vault,true,true,false,3,11,Solstice,22,4,11,16,25,4,82,0,20,2,9,14,13,2,60,0,combatstyle,,Intellect Mod*,Upgrade Armor*,*,*,*,*,,,,,,,,,
Reverie Dawn Strides,344548395,"""6917529085162667791""",,Legendary,Leg Armor,dreaming,Hunter,1350,1060,Arc Damage Resistance,5,Vault,false,true,false,2,4,,0,10,20,5,5,5,45,0,0,10,10,5,5,5,35,0,,,Survivalist Hunter Armor*,Mobility Enhancement Mod,Restorative Mod*,Transcendent Blessing*,Masterwork*,New Monarchy Succession*,Submachine Gun Dexterity,Bomber,Enhanced Shotgun Dexterity*,Submachine Gun Scavenger,Special Ammo Finder*,,,,
